"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.491431973E1,8.786200285E-1,5.819450021E-1,1.880244017E0
1.491934223E1,1.121261954E0,1.055927038E0,9.039899707E-2
1.492436474E1,9.750170112E-1,8.052300215E-1,6.379079819E-1
1.492938736E1,8.976550102E-1,1.024971008E0,-7.258149981E-1
1.493440993E1,8.749639988E-1,8.898770213E-1,-3.554790020E-1
1.493943234E1,5.333719850E-1,1.030423999E0,-1.406353951E0
1.494445483E1,6.073880196E-1,9.078209996E-1,-1.094007015E0
1.494947733E1,1.620340049E-1,8.476459980E-1,-1.772066951E0
1.495449982E1,3.500039876E-1,8.183730245E-1,-1.651203990E0
1.495952240E1,-2.936159968E-1,6.986349821E-1,-1.818758965E0
1.496454496E1,2.725099958E-2,7.055079937E-1,-1.829257011E0
1.496956745E1,-5.304880142E-1,3.676120043E-1,-1.722139955E0
1.497458996E1,-2.821620107E-1,4.771600068E-1,-1.784314036E0
1.497961252E1,-6.602759957E-1,1.817589998E-1,-1.485138059E0
1.498463508E1,-4.010469913E-1,3.061240017E-1,-1.584728003E0
1.498965758E1,-7.880759835E-1,1.054250002E-1,-1.703693986E0
1.499468009E1,-5.164920092E-1,9.238400310E-2,-1.545161009E0
1.499970267E1,-7.601619959E-1,6.275899708E-2,-2.275227070E0
1.500472524E1,-5.670250058E-1,6.396900117E-2,-1.917402983E0
1.500974772E1,-5.367289782E-1,7.149600238E-2,-3.006618023E0
1.501477023E1,-4.022290111E-1,-1.074799988E-2,-2.641149044E0
1.501979282E1,-2.955060005E-1,2.164890021E-1,-3.744959116E0
1.502481538E1,-2.226160020E-1,1.800999977E-2,-3.355843067E0
1.502983788E1,-1.755490005E-1,3.147929907E-1,-4.534675121E0
1.503486039E1,-7.194200158E-2,9.019800276E-2,-4.125566006E0
1.503988297E1,-4.801899940E-2,2.961899936E-1,-5.306682110E0
1.504490554E1,1.414700039E-2,6.622900069E-2,-4.916297913E0
1.504992803E1,9.928700328E-2,3.055230081E-1,-6.133090973E0
1.505495054E1,1.824299991E-1,-3.508200124E-2,-5.626193047E0
1.505997299E1,3.073630035E-1,1.197559983E-1,-6.610157013E0
1.506499546E1,3.772490025E-1,-1.887460053E-1,-6.414002895E0
1.507001806E1,6.380400062E-1,-3.414089978E-1,-6.342306137E0
1.507504062E1,5.380619764E-1,-4.728499949E-1,-6.557188034E0
1.508006311E1,9.341850281E-1,-7.852460146E-1,-5.570802212E0
1.508508562E1,8.173090219E-1,-8.035759926E-1,-5.925367832E0
1.509010820E1,9.063000083E-1,-9.589909911E-1,-4.883144855E0
1.509513076E1,9.648060203E-1,-9.940750003E-1,-5.197866917E0
1.510015322E1,4.955259860E-1,-9.819859862E-1,-4.130503178E0
1.510517573E1,7.390390038E-1,-1.009138942E0,-4.453092098E0
1.511019832E1,3.690049946E-1,-9.132559896E-1,-3.813038111E0
1.511522088E1,4.246819913E-1,-9.430390000E-1,-3.948944092E0
1.512024336E1,4.654589891E-1,-7.333040237E-1,-3.558679104E0
1.512526587E1,4.976429939E-1,-8.910560012E-1,-3.661837101E0
1.513028845E1,6.073889732E-1,-5.657399893E-1,-3.398288012E0
1.513531102E1,4.841389954E-1,-6.894879937E-1,-3.484420061E0
1.514033350E1,6.554849744E-1,-4.370549917E-1,-3.196233034E0
1.514535601E1,6.219069958E-1,-6.104980111E-1,-3.278136969E0
1.515037846E1,5.426830053E-1,-4.274899960E-1,-2.761460066E0
1.515540093E1,5.142580271E-1,-4.848450124E-1,-2.991339922E0
1.516042352E1,2.904999852E-1,-4.668720067E-1,-1.914872050E0
1.516544607E1,4.446470141E-1,-4.624019861E-1,-2.446660042E0
1.517046856E1,-8.327600360E-2,-5.301600099E-1,-5.309079885E-1
1.517549108E1,1.240879968E-1,-3.420780003E-1,-1.257254958E0
1.518051371E1,-2.972609997E-1,-7.211340070E-1,7.105759978E-1
1.518553630E1,-1.880750060E-1,-4.589770138E-1,2.415999956E-2
1.519055889E1,-2.384030074E-1,-7.369369864E-1,1.914306998E0
1.519558147E1,-1.796170026E-1,-5.383160114E-1,1.357414007E0
1.520060396E1,-2.250199951E-2,-6.975029707E-1,2.685950994E0
1.520562647E1,-8.543399721E-2,-5.285170078E-1,2.318042994E0
1.521064893E1,-8.386799693E-2,-4.708470106E-1,2.905903101E0
1.521567140E1,-3.698999994E-3,-4.413729906E-1,2.819680929E0
1.522069399E1,-1.227990016E-1,-2.688559890E-1,2.767734051E0
1.522571655E1,-1.017699987E-1,-2.808940113E-1,2.838411093E0
1.523073904E1,-1.194999963E-1,-7.719600201E-2,2.649775028E0
1.523576155E1,-1.588879973E-1,-1.027460024E-1,2.666433096E0
1.524078416E1,-1.059060022E-1,-1.656300016E-2,2.718477011E0
1.524580672E1,-1.205480024E-1,7.286999840E-3,2.643486977E0
1.525082919E1,-1.617809981E-1,-6.095800176E-2,2.970963955E0
1.525585170E1,-2.381419986E-1,2.612200007E-2,2.771023989E0
1.526087429E1,-1.414700039E-2,-4.295400158E-2,3.217109919E0
1.526589685E1,-1.368139982E-1,-4.131999798E-3,3.112943888E0
1.527091931E1,2.949729860E-1,2.036999911E-3,3.192987919E0
1.527594183E1,7.784800231E-2,2.881000051E-3,3.223232031E0
1.528096426E1,3.989390135E-1,2.817830145E-1,2.803123951E0
1.528598673E1,2.868950069E-1,1.384070069E-1,3.035495996E0
1.529100938E1,6.289039850E-1,3.755359948E-1,2.113328934E0
1.529603197E1,3.628470004E-1,3.056809902E-1,2.484797001E0
1.530105441E1,1.208706975E0,3.043560088E-1,1.469506025E0
1.530607689E1,7.723050117E-1,3.701480031E-1,1.740028024E0
1.531109954E1,1.320489049E0,-2.568289936E-1,1.735774040E0
1.531612214E1,1.138084054E0,1.999479979E-1,1.377455950E0
1.532114459E1,8.720620275E-1,-1.187898040E0,3.316940069E0
1.532616708E1,8.432090282E-1,-4.057379961E-1,2.388878107E0
1.533118968E1,1.282619983E-1,-1.991016984E0,5.227653027E0
1.533621224E1,3.259269893E-1,-1.158038020E0,4.245987892E0
1.534123474E1,-5.419380069E-1,-2.481607914E0,6.981027126E0
1.534625725E1,-3.532649875E-1,-1.795884967E0,6.159510136E0
1.535127982E1,-7.428020239E-1,-2.837016106E0,7.902728081E0
1.535630239E1,-7.541220188E-1,-2.247665882E0,7.552848816E0
1.536132488E1,-8.355010152E-1,-2.664685011E0,7.750305176E0
1.536634740E1,-7.865390182E-1,-2.519905090E0,8.023936272E0
1.537136998E1,-1.005599022E0,-2.139533043E0,6.175608158E0
1.537639254E1,-8.897129893E-1,-2.230899096E0,7.110640049E0
1.538141504E1,-9.276769757E-1,-1.423979998E0,3.914480925E0
1.538643756E1,-9.829710126E-1,-1.689043045E0,5.102484226E0
1.539146013E1,-7.308700085E-1,-6.780490279E-1,1.552214980E0
1.539648270E1,-8.749740124E-1,-9.482539892E-1,2.744874001E0
1.540150517E1,-1.721400023E-2,-2.457119972E-1,-2.127179950E-1
1.540652768E1,-5.050950050E-1,-3.276309967E-1,5.055770278E-1
1.541155027E1,1.153195977E0,-1.279049963E-1,-5.468800068E-1
1.541657284E1,4.253180027E-1,-6.455100328E-2,-5.444880128E-1
1.542159528E1,1.105630994E0,-1.521600038E-2,8.846499771E-2
1.542661776E1,1.040231943E0,9.596499801E-2,-2.850329876E-1
1.543164027E1,4.237860143E-1,-1.152239963E-1,8.239759803E-1
1.543666277E1,6.086949706E-1,1.020739973E-1,5.120120049E-1
1.544168537E1,-6.628379822E-1,8.322999813E-3,1.517518997E0
1.544670793E1,-1.227110028E-1,5.474599823E-2,1.180572987E0
1.545173043E1,-1.461153030E0,5.668900162E-2,2.249787092E0
1.545675295E1,-1.015249968E0,1.692399979E-1,1.878643990E0
1.546177554E1,-1.650949955E0,9.815700352E-2,2.843707085E0
1.546679811E1,-1.453351021E0,8.464699984E-2,2.613226891E0
1.547182056E1,-1.483863950E0,3.009479940E-1,2.650070906E0
1.547684304E1,-1.426764011E0,1.938740015E-1,2.808271885E0
1.548186566E1,-1.086995006E0,5.453029871E-1,1.849784970E0
1.548688826E1,-1.117025971E0,3.088290095E-1,2.272896051E0
1.549191074E1,-8.153229952E-1,9.732319713E-1,6.088929772E-1
1.549693326E1,-8.052880168E-1,5.301250219E-1,1.293413997E0
1.550195584E1,-2.333399951E-1,1.244377971E0,-1.024255037E0
1.550697841E1,-5.357249975E-1,8.843420148E-1,-2.717750072E-1
1.551200086E1,2.993260026E-1,1.414863944E0,-2.233359098E0
1.551702334E1,4.564400017E-2,9.969890118E-1,-1.756732941E0
1.552204598E1,7.407910228E-1,1.392205000E0,-2.898514986E0
1.552706857E1,3.759939969E-1,1.048300028E0,-2.623359919E0
1.553209103E1,6.059479713E-1,1.358831048E0,-3.400580883E0
1.553711351E1,5.666760206E-1,9.717779756E-1,-3.200742006E0
1.554213600E1,1.894100010E-2,1.124330997E0,-3.734755039E0
1.554715849E1,1.912339926E-1,8.570020199E-1,-3.585468054E0
1.555218109E1,-4.603759944E-1,8.702160120E-1,-3.871876955E0
1.555720365E1,-2.142390013E-1,6.009290218E-1,-3.775660038E0
1.556222607E1,-5.003899932E-1,5.537499785E-1,-4.080265045E0
1.556724855E1,-5.164690018E-1,3.878639936E-1,-3.952143908E0
1.557227106E1,-1.989189982E-1,2.961620092E-1,-4.004326820E0
1.557729356E1,-3.108550012E-1,9.389899671E-2,-4.049608231E0
1.558231616E1,-9.229499847E-2,7.146900147E-2,-3.719132900E0
1.558733872E1,-1.493010074E-1,-1.076309979E-1,-3.833446026E0
1.559236122E1,-9.601700306E-2,-8.622200042E-2,-3.545444012E0
1.559738373E1,-1.315539926E-1,-2.589749992E-1,-3.575740099E0
1.560240632E1,-1.015869975E-1,-2.099110037E-1,-3.290767908E0
1.560742889E1,-1.267710030E-1,-4.138199985E-1,-3.333798885E0
1.561245139E1,-2.222020030E-1,-3.267869949E-1,-3.149307013E0
1.561747390E1,-2.103929967E-1,-4.929459989E-1,-3.209187984E0
1.562249647E1,-2.890959978E-1,-3.566190004E-1,-2.830691099E0
1.562751904E1,-2.450650036E-1,-5.236330032E-1,-2.955646038E0
1.563254152E1,-2.924849987E-1,-4.500170052E-1,-2.596546888E0
1.563756403E1,-2.503469884E-1,-6.072300076E-1,-2.625350952E0
1.564258661E1,-1.527480036E-1,-6.286860108E-1,-2.176234007E0
1.564760918E1,-1.942660064E-1,-6.624829769E-1,-2.453741074E0
1.565263165E1,-1.069699973E-1,-7.919520140E-1,-1.667394042E0
1.565765416E1,-1.260689944E-1,-7.591040134E-1,-1.881739974E0
1.566267676E1,-7.389800251E-2,-1.006083012E0,-1.040644050E0
1.566769932E1,-8.143699914E-2,-9.104390144E-1,-1.332360983E0
1.567272181E1,1.279460043E-1,-1.187649965E0,-4.947800040E-1
1.567774432E1,3.884000005E-3,-1.043952942E0,-7.308589816E-1
1.568276676E1,3.180249929E-1,-1.373499036E0,-1.726550013E-1
1.568778923E1,2.108349949E-1,-1.170125961E0,-3.463850021E-1
1.569281187E1,3.929179907E-1,-1.427711964E0,1.646820009E-1
1.569783446E1,3.137179911E-1,-1.288535953E0,-7.107000053E-2
1.570285691E1,5.385569930E-1,-1.538622022E0,5.988789797E-1
1.570787940E1,4.230070114E-1,-1.324731946E0,3.053919971E-1
1.571290196E1,3.389270008E-1,-1.544971943E0,9.691579938E-1
1.571792452E1,4.225269854E-1,-1.370553970E0,8.203799725E-1
1.572294701E1,1.372189969E-1,-1.455116034E0,1.092036009E0
1.572796952E1,2.690350115E-1,-1.327890038E0,9.772660136E-1
1.573299212E1,1.722130030E-1,-1.399762988E0,1.212535977E0
1.573801469E1,1.806309968E-1,-1.234241962E0,1.072568059E0
1.574303717E1,3.220140040E-1,-1.413599014E0,1.505188942E0
1.574805968E1,2.994590104E-1,-1.208675027E0,1.301789999E0
1.575308227E1,2.225950062E-1,-1.347151041E0,2.123948097E0
1.575810483E1,3.759340048E-1,-1.188210011E0,1.707080007E0
1.576312732E1,1.236999966E-2,-1.237104058E0,2.663425922E0
1.576814983E1,1.859080046E-1,-1.109755993E0,2.482378006E0
1.577317229E1,-2.880000044E-3,-1.065109968E0,2.632718086E0
1.577819476E1,6.746699661E-2,-9.723020196E-1,2.698323965E0
1.578321736E1,1.467979997E-1,-9.127910137E-1,2.454806089E0
1.578823992E1,8.831299841E-2,-9.122170210E-1,2.543263912E0
1.579326241E1,2.786689997E-1,-6.260759830E-1,1.873466969E0
1.579828492E1,2.328310013E-1,-7.233459949E-1,2.267138958E0
1.580330754E1,3.230339885E-1,-2.781319916E-1,6.228389740E-1
1.580833010E1,2.799249887E-1,-4.521420002E-1,1.311676979E0
1.581335259E1,2.996169925E-1,-4.692199826E-2,-5.203269720E-1
1.581837510E1,2.574180067E-1,-1.640000045E-1,-5.324900150E-2
1.582339769E1,2.773180008E-1,-1.615410000E-1,-6.328480244E-1
1.582842026E1,1.898539960E-1,-2.790099941E-2,-7.107909918E-1
1.583344275E1,4.492689967E-1,-6.041399837E-1,1.536149979E-1
1.583846526E1,2.769379914E-1,-1.752019972E-1,-3.203130066E-1
1.584348772E1,2.883990109E-1,-8.975909948E-1,1.472329974E0
1.584851018E1,3.959540129E-1,-5.362640023E-1,7.812169790E-1
1.585353276E1,-7.865999825E-3,-1.244519949E0,2.653018951E0
1.585855532E1,2.219640017E-1,-6.864590049E-1,2.113842010E0
1.586357782E1,-3.187929988E-1,-1.275693059E0,3.475159883E0
1.586860033E1,1.051000040E-2,-9.414659739E-1,3.055330038E0
1.587362291E1,-5.055720210E-1,-1.145925045E0,4.046948910E0
1.587864547E1,-2.851980031E-1,-8.758460283E-1,3.841981888E0
1.588366796E1,-5.026760101E-1,-1.011613965E0,4.067389965E0
1.588869047E1,-3.182800114E-1,-8.219730258E-1,4.084471226E0
1.589371306E1,-7.195940018E-1,-4.460859895E-1,3.991437912E0
1.589873562E1,-4.831460118E-1,-5.426470041E-1,4.093124866E0
1.590375812E1,-5.297729969E-1,6.951999851E-3,3.246754885E0
1.590878063E1,-5.914350152E-1,-1.083030030E-1,3.727591991E0
1.591380323E1,-1.328179985E-1,5.037940145E-1,2.108467102E0
1.591882579E1,-3.024129868E-1,3.180719912E-1,2.650492907E0
1.592384828E1,4.136520028E-1,8.864439726E-1,1.022019982E0
1.592887080E1,8.261200041E-2,7.205560207E-1,1.565963030E0
1.593389339E1,6.674050093E-1,1.082818985E0,1.823869944E-1
1.593891596E1,4.714289904E-1,9.528880119E-1,5.402849913E-1
1.594393840E1,7.563660145E-1,1.124452949E0,-3.947870135E-1
1.594896088E1,5.490909815E-1,1.045557022E0,-1.531150043E-1
1.595398336E1,1.018787980E0,1.041906953E0,-6.328330040E-1
1.595900586E1,7.286949754E-1,1.050304055E0,-5.370460153E-1
1.596402845E1,8.288789988E-1,1.006796002E0,-6.732329726E-1
1.596905101E1,8.528349996E-1,9.901580215E-1,-7.270799875E-1
1.597407352E1,1.016220003E-1,8.378319740E-1,-3.831300139E-1
1.597909603E1,4.400370121E-1,9.054970145E-1,-5.191280246E-1
1.598411862E1,-5.497750044E-1,6.709589958E-1,-1.887200028E-1
1.598914118E1,-1.312009990E-1,7.027639747E-1,-2.524110079E-1
1.599416367E1,-9.180660248E-1,6.451150179E-1,-3.210160136E-1
1.599918619E1,-6.300899982E-1,5.692359805E-1,-2.328090072E-1
1.600420865E1,-8.545870185E-1,6.883320212E-1,-6.777330041E-1
1.600923112E1,-7.353789806E-1,5.842559934E-1,-4.744249880E-1
1.601425373E1,-5.001760125E-1,8.206210136E-1,-1.519848943E0
1.601927629E1,-5.287439823E-1,5.555369854E-1,-1.084527969E0
1.602429880E1,5.272499844E-2,1.015158057E0,-2.531013012E0
1.602932131E1,-1.340129972E-1,6.764910221E-1,-1.960476041E0
1.603434389E1,5.024369955E-1,1.060454965E0,-3.672517061E0
1.603936646E1,2.992010117E-1,7.138040066E-1,-3.141391993E0
1.604438896E1,5.007650256E-1,1.176321983E0,-4.370417118E0
1.604941147E1,5.029500127E-1,7.255560160E-1,-4.018062115E0
1.605443404E1,1.921959966E-1,1.046288013E0,-4.862436771E0
1.605945661E1,2.853119969E-1,6.465250254E-1,-4.611164093E0
1.606447910E1,-1.158529967E-1,6.732050180E-1,-4.952776909E0
1.606950161E1,1.523599960E-2,3.487809896E-1,-4.937236786E0
1.607452418E1,1.677200012E-2,2.328869998E-1,-4.330523014E0
1.607954675E1,-3.236999968E-3,8.787199855E-2,-4.647214890E0
1.608456924E1,2.203560024E-1,-1.169679984E-1,-3.846704006E0
1.608959175E1,1.458050013E-1,-2.255959958E-1,-4.002630234E0
1.609461433E1,7.494000345E-2,-3.594439924E-1,-3.330552101E0
1.609963690E1,1.702979952E-1,-4.266090095E-1,-3.537511110E0
1.610465939E1,-1.620070040E-1,-4.960510135E-1,-3.029580116E0
1.610968190E1,4.911600053E-2,-5.609610081E-1,-3.104466915E0
1.611470437E1,-1.194690019E-1,-6.708559990E-1,-2.679749012E0
1.611972684E1,-7.017699629E-2,-6.653410196E-1,-2.847492933E0
1.612474944E1,2.173699997E-2,-7.119150162E-1,-2.366966009E0
1.612977200E1,8.394700289E-2,-8.051739931E-1,-2.470596075E0
1.613479449E1,2.202799916E-2,-7.129499912E-1,-2.291093111E0
1.613981700E1,9.782399982E-2,-7.776610255E-1,-2.289087057E0
1.614483956E1,5.900000106E-4,-5.738139749E-1,-2.392684937E0
1.614986212E1,6.315500289E-2,-6.931589842E-1,-2.310050964E0
1.615488461E1,2.139730006E-1,-6.407570243E-1,-2.139611959E0
1.615990712E1,1.042589992E-1,-6.898800135E-1,-2.302550077E0
1.616492972E1,1.579519957E-1,-6.748470068E-1,-1.707012057E0
1.616995229E1,2.183890045E-1,-6.529099941E-1,-1.919919968E0
1.617497476E1,6.194699928E-2,-8.844490051E-1,-8.828200102E-1
1.617999728E1,1.164780036E-1,-7.381560206E-1,-1.362071991E0
1.618501986E1,-2.056399919E-2,-9.246630073E-1,1.237600017E-2
1.619004242E1,-3.048999934E-3,-7.908040285E-1,-4.484280050E-1
1.619506491E1,1.222409979E-1,-1.047145009E0,7.358490229E-1
1.620008742E1,6.566700339E-2,-8.311430216E-1,3.509759903E-1
1.620510988E1,5.547700077E-2,-9.868239760E-1,1.376027942E0
1.621013235E1,1.031830013E-1,-8.521559834E-1,1.024822950E0
1.621515493E1,-5.049299821E-2,-9.280089736E-1,1.674039960E0
1.622017749E1,8.344000205E-3,-7.977579832E-1,1.557044029E0
1.622519998E1,-2.915599942E-2,-7.742720246E-1,1.833367944E0
1.623022249E1,-6.446000189E-2,-7.172110081E-1,1.744516015E0
1.623524508E1,5.022799969E-2,-6.184870005E-1,2.012011051E0
1.624026764E1,1.623700000E-2,-5.853480101E-1,1.851335049E0
1.624529013E1,4.778699949E-2,-5.836480260E-1,2.414825916E0
1.625031265E1,6.570000201E-3,-4.938920140E-1,2.160840988E0
1.625533523E1,1.206130013E-1,-6.275650263E-1,2.912108898E0
1.626035780E1,9.689100087E-2,-5.214419961E-1,2.676528931E0
1.626538023E1,-4.232599959E-2,-4.018200040E-1,3.233434916E0
1.627040271E1,5.551800132E-2,-4.693520069E-1,3.107881069E0
1.627542522E1,-2.146269977E-1,-1.971500069E-1,2.884210110E0
1.628044771E1,-1.047229990E-1,-2.276359946E-1,3.109136105E0
1.628547029E1,-3.667570055E-1,4.483599961E-2,2.289486885E0
1.629049285E1,-2.023939937E-1,-1.104980037E-1,2.577044010E0
1.629551532E1,-5.374130011E-1,2.989070117E-1,2.119116068E0
1.630053783E1,-3.562299907E-1,1.621830016E-1,2.197367907E0
1.630556040E1,-4.369890094E-1,4.917509854E-1,1.797799945E0
1.631058297E1,-4.463860095E-1,3.691360056E-1,2.007427931E0
1.631560546E1,-3.106799908E-2,4.174329937E-1,1.437183976E0
1.632062797E1,-2.171719968E-1,4.829190075E-1,1.565927982E0
1.632565054E1,4.997459948E-1,-1.029310003E-1,2.169121027E0
1.633067311E1,1.547929943E-1,3.257220089E-1,1.600816011E0
1.633569555E1,8.103590012E-1,-1.000365019E0,3.764556885E0
1.634071803E1,4.797579944E-1,-2.625629902E-1,2.885592937E0
1.634574053E1,3.322409987E-1,-1.647047043E0,5.328235149E0
1.635076303E1,4.145990014E-1,-1.001088977E0,4.479600906E0
1.635578563E1,-9.216400236E-2,-2.257235050E0,6.866462231E0
1.636080819E1,-1.402020007E-1,-1.474946976E0,6.156874180E0
1.636583068E1,-4.337860048E-1,-2.483923912E0,7.602096081E0
1.637085319E1,-3.725750148E-1,-2.034791946E0,7.299441814E0
1.637587577E1,-8.989999890E-1,-2.336510897E0,7.275813103E0
1.638089834E1,-7.239249945E-1,-2.082838058E0,7.588777065E0
1.638592085E1,-1.154711962E0,-1.878108025E0,6.073042870E0
1.639094336E1,-1.079345942E0,-1.883069992E0,6.747224808E0
1.639596596E1,-1.079152942E0,-1.338754058E0,4.660447121E0
1.640098853E1,-1.126109004E0,-1.451295972E0,5.369543076E0
1.640601101E1,-6.834210157E-1,-8.568710089E-1,3.514133930E0
1.641103353E1,-8.936079741E-1,-1.007768035E0,4.060077190E0
1.641605600E1,-7.260499895E-2,-5.023339987E-1,2.336597919E0
1.642107846E1,-4.924109876E-1,-6.410530210E-1,2.977765083E0
1.642610106E1,6.572369933E-1,-3.347900137E-2,8.641300201E-1
1.643112362E1,1.543519944E-1,-2.813909948E-1,1.615268946E0
1.643614613E1,1.157886028E0,5.003520250E-1,-7.458249927E-1
1.644116864E1,6.479300261E-1,2.194170058E-1,5.585400015E-2
1.644619123E1,1.246574044E0,8.054720163E-1,-2.430937052E0
1.645121380E1,8.936640024E-1,5.820050240E-1,-1.645339012E0
1.645623630E1,9.532049894E-1,8.082979918E-1,-3.155308962E0
1.646125881E1,8.077409863E-1,7.506809831E-1,-2.921327114E0
1.646628140E1,2.704580128E-1,7.015470266E-1,-2.681536913E0
1.647130396E1,4.587529898E-1,7.390549779E-1,-3.043062925E0
1.647632642E1,-6.047310233E-1,4.817160070E-1,-1.659186959E0
1.648134890E1,-1.245910004E-1,6.301029921E-1,-2.217500925E0
1.648637140E1,-1.009266973E0,2.164610028E-1,-9.212579727E-1
1.649139390E1,-6.248990297E-1,4.000360072E-1,-1.196805000E0
1.649641651E1,-1.208688021E0,2.566080093E-1,-5.125399828E-1
1.650143907E1,-9.130539894E-1,2.721010149E-1,-7.188559771E-1
1.650646156E1,-1.065353990E0,3.259069920E-1,-7.864850163E-1
1.651148407E1,-8.899689913E-1,2.736810148E-1,-5.649719834E-1
1.651650665E1,-8.108850121E-1,5.111089945E-1,-1.508334994E0
1.652152921E1,-7.584689856E-1,3.182609975E-1,-1.100254059E0
1.652655170E1,-4.559560120E-1,7.542740107E-1,-2.653918982E0
1.653157421E1,-5.453299880E-1,4.685789943E-1,-2.096041918E0
1.653659665E1,-8.736400306E-2,9.041529894E-1,-3.740789890E0
1.654161912E1,-2.279410064E-1,5.932760239E-1,-3.235177040E0
1.654664170E1,1.586360037E-1,8.931840062E-1,-4.409510136E0
1.655166426E1,-3.901299834E-2,5.715100169E-1,-4.146462917E0
1.655668676E1,2.697719932E-1,7.299910188E-1,-4.931397915E0
1.656170927E1,3.817399964E-2,4.909870028E-1,-4.711280823E0
1.656673186E1,3.590469956E-1,4.288919866E-1,-5.290969849E0
1.657175442E1,9.671600163E-2,2.530499995E-1,-5.112565994E0
1.657677691E1,1.316390038E-1,1.702950001E-1,-5.268871784E0
1.658179943E1,1.148959994E-1,3.001400083E-2,-5.309338093E0
1.658682200E1,-3.672420084E-1,-5.869200081E-2,-5.113908768E0
1.659184457E1,-2.160589993E-1,-1.826940030E-1,-5.209887028E0
1.659686701E1,-7.000399828E-1,-3.035970032E-1,-4.591178894E0
1.660188949E1,-5.304870009E-1,-3.233860135E-1,-4.847238064E0
1.660691198E1,-9.366229773E-1,-5.157660246E-1,-3.792803049E0
1.661193448E1,-6.390089989E-1,-4.869250059E-1,-4.215830803E0
1.661695708E1,-9.032490253E-1,-8.192390203E-1,-3.070024967E0
1.662197964E1,-7.492979765E-1,-7.115479708E-1,-3.414558887E0
1.662700214E1,-7.719650269E-1,-6.783000231E-1,-2.918767929E0
1.663202465E1,-6.370909810E-1,-7.484580278E-1,-2.948369026E0
1.663704724E1,-6.575880051E-1,-5.483229756E-1,-3.047113895E0
1.664206981E1,-5.994930267E-1,-6.582679749E-1,-2.909285069E0
1.664709229E1,-3.294380009E-1,-4.621559978E-1,-3.156128883E0
1.665211480E1,-4.515379965E-1,-5.758529902E-1,-3.152338028E0
1.665713739E1,2.748100087E-2,-3.885239959E-1,-2.908875942E0
1.666215996E1,-1.861619949E-1,-4.641210139E-1,-3.036741018E0
1.666718245E1,1.227279976E-1,-4.841479957E-1,-2.569667101E0
1.667220496E1,5.018499866E-2,-4.868220091E-1,-2.732192993E0
1.667722741E1,8.328700066E-2,-5.973089933E-1,-1.757598042E0
1.668224988E1,1.355199981E-2,-5.322769880E-1,-2.248502970E0
1.668727246E1,1.090160012E-1,-8.258389831E-1,-6.716420054E-1
1.669229502E1,3.895499930E-2,-6.558709741E-1,-1.192549944E0
1.669731752E1,-4.280300066E-2,-8.925259709E-1,1.044579968E-1
1.670234003E1,2.796900086E-2,-7.603240013E-1,-2.671130002E-1
1.670736262E1,-9.111300111E-2,-8.771420121E-1,8.336099982E-1
1.671238519E1,-1.062100008E-1,-7.576839924E-1,4.383310080E-1
1.671740768E1,-7.173799723E-2,-7.147979736E-1,1.268224001E0
1.672243019E1,-7.997500151E-2,-6.546919942E-1,1.095330954E0
1.672745276E1,1.086620018E-1,-6.004750133E-1,1.751667976E0
1.673247533E1,-1.892800070E-2,-5.360760093E-1,1.450911045E0
1.673749782E1,2.533969879E-1,-4.479649961E-1,2.144293070E0
